policy_value,policy_type,region,add_ons,commission
39044.2572451839,Standard,South,No,508.7193999999639
42037.62192261795,Standard,East,No,582.7016224403121
12173.030480246445,Premium,South,Yes,503.8592457192548
22108.169035662184,Standard,East,Yes,454.63238026401007
6956.290487082033,Premium,North,No,465.2539772950796
46709.177792682516,Premium,South,Yes,510.2643501098837
40267.54322165427,Premium,West,No,694.3774320244847
26518.752360974133,Standard,East,Yes,449.7061598645072
32746.699345089943,Premium,South,Yes,582.4827452078591
13800.306224145188,Premium,South,Yes,443.7449814561033
9088.269878151255,Standard,South,No,412.2404041700168
21675.61660316625,Premium,North,Yes,273.09386249593797
39021.72427035154,Premium,North,Yes,487.8693207818813
9006.178548923835,Premium,West,No,640.313569438098
24798.564838964066,Standard,West,Yes,243.13102591041604
16447.387919226385,Standard,West,No,525.0849866322525
19549.140897078258,Premium,East,Yes,435.32375026333744
48817.1173010705,Standard,East,Yes,503.2135069533001
21061.021921165033,Premium,South,No,460.98974412421046
37343.37844818515,Premium,North,Yes,495.8274529780728
49070.04451831606,Premium,North,No,658.2516551740131
43366.53996174481,Standard,North,No,577.5877340187767
13520.492318289262,Standard,North,Yes,582.3023327960225
32881.24305082155,Standard,North,No,637.9480469484674
40959.08110613234,Standard,South,Yes,413.86072127762725
32807.07078946965,Standard,East,Yes,513.0703370428587
33194.167638954925,Standard,East,Yes,626.0901082524088
39704.31332406901,Premium,East,Yes,573.439492566273
38577.89677741983,Standard,East,Yes,511.6752115686587
16965.613404981137,Standard,East,Yes,511.5234517005854
24464.20378493255,Premium,West,Yes,478.46965303999144
22174.220388902846,Standard,South,No,456.0771865665247
5735.319042838367,Premium,West,No,655.6207552281454
16597.343130650548,Premium,North,No,537.1140082649677
18058.309901566423,Standard,West,No,472.25798874115173
35030.584662762616,Premium,West,Yes,584.4124029755194
11066.439044031997,Standard,South,Yes,497.8771475459494
13039.639740597453,Premium,West,Yes,500.13530510231016
22129.09721422023,Premium,North,Yes,509.0259356805233
14023.744257325672,Standard,East,No,295.87868243320105
49162.003458558,Standard,East,Yes,583.6495831248599
46927.209889009755,Premium,East,No,386.62442340595817
7431.31358226888,Standard,South,Yes,576.2631485647055
27734.393129854354,Standard,West,No,599.6851858098632
42574.77624957713,Premium,South,No,482.22779231747734
46972.28901987859,Standard,North,Yes,468.7048060040585
6146.05107154702,Premium,West,No,468.742545565523
32232.474156157008,Standard,North,No,615.0757081244041
14977.214795516547,Standard,South,Yes,580.2840356240818
17786.22301346188,Standard,South,Yes,714.3272114428278
27292.931703105147,Premium,East,No,602.380552600426
12702.833367416079,Standard,North,No,765.2104268762811
12461.255369622311,Standard,West,Yes,480.96376927304414
43071.127415871444,Premium,East,No,383.48951857577805
45639.68014164019,Premium,North,Yes,516.001315623845
46437.26732695759,Premium,East,No,411.85993064064724
18977.602218538654,Standard,South,No,510.70662011980744
25226.300750178838,Standard,North,No,509.46439595624173
17003.119034315332,Standard,North,No,460.01351853166085
12551.85715517174,Standard,East,Yes,393.3467092663494
13318.822053292664,Standard,East,Yes,457.7858866673555
44345.4050822016,Premium,West,No,349.88026152853126
25342.60827827,Premium,South,Yes,521.1104541324651
15582.502453324767,Standard,North,Yes,474.8262397240661
13582.898243131747,Standard,South,No,542.6800806370044
12708.512938561918,Standard,West,No,543.7853569082308
22430.897591488658,Premium,East,Yes,539.3474538700891
48138.857413258476,Standard,West,No,419.31938326672656
32748.208974314624,Premium,South,No,570.506230939442
37858.483455268484,Premium,East,No,542.2634467062652
37461.32846770898,Standard,South,Yes,576.8103219933412
36058.848095876194,Standard,West,Yes,566.6889449291988
6162.400657310947,Standard,East,No,440.36868688308215
25204.436817399157,Standard,East,No,504.19202904961946
38891.511167707235,Standard,South,Yes,435.11012379786195
39421.92377964196,Premium,North,Yes,576.5539692154463
25540.30779438922,Premium,West,Yes,346.69945362990825
18996.225384196136,Standard,North,No,543.4648218362154
48957.382987962585,Premium,West,Yes,528.5548354533474
21655.099193094582,Standard,East,No,577.7884228118362
13930.308114163012,Premium,North,Yes,523.8477156345552
9451.377490548934,Premium,East,No,415.9123917657329
31822.49075159205,Standard,East,Yes,429.47790404504934
13134.464215430966,Standard,East,No,545.4302133621273
14084.939000646671,Standard,West,Yes,883.1098360991273
8586.03697458651,Standard,East,No,632.5061306879722
21503.632304834242,Standard,West,Yes,487.02185458686785
25088.7150829396,Standard,West,Yes,495.3121537284684
9394.77056320801,Standard,South,Yes,543.0021566311136
33709.97026206027,Premium,West,Yes,432.2206394605198
27270.40247968432,Standard,North,No,654.8452609282026
34871.569514012444,Premium,South,No,610.6134798570961
41987.58592117444,Premium,South,Yes,489.9321875697295
37987.14552083735,Standard,South,No,599.0728276312274
5671.365778488527,Premium,North,No,564.8473013245994
37205.29000735897,Standard,East,No,233.87466325503829
20703.862728467968,Standard,East,No,538.7130400512034
47850.96417601137,Standard,South,Yes,442.14984888228577
40263.56880545408,Premium,South,No,486.91779575335084
20830.96015917615,Standard,North,No,211.26620452732567
19446.34448083736,Standard,East,No,332.7748303297077
39111.37276759972,Premium,South,No,519.4205717302615
44205.77247827693,Standard,South,Yes,414.07874855182104
6880.7567116207,Premium,West,Yes,467.741336416142
8827.035030310793,Standard,East,No,289.41894085683043
5871.480147035816,Standard,West,No,633.8630252915721
37417.648151857786,Premium,East,Yes,516.5473234357437
12349.479964144906,Standard,North,Yes,456.5112001169276
23527.250002134162,Premium,North,No,631.6767973181846
14119.654415915371,Standard,East,Yes,472.5591549253156
20429.662075274602,Standard,South,Yes,529.8303109474117
16415.577497338745,Standard,West,No,501.493075842427
35167.062427391545,Premium,South,Yes,488.5445364243133
31701.59211348208,Standard,East,Yes,545.124355304565
35124.298310109094,Standard,East,Yes,534.3617655533409
7766.036656005412,Standard,West,No,629.5730578472092
28095.694219425757,Standard,East,Yes,450.9776227176425
45405.576726521336,Premium,East,Yes,540.949321795215
40282.537024160236,Premium,East,Yes,323.41328124078154
32066.75543926414,Premium,North,No,364.26212557419865
46444.42777489833,Premium,North,No,596.6688920802374
29097.522093153286,Premium,West,No,513.9502897722067
9151.959704919416,Standard,West,No,513.8504733822346
30958.897881198838,Standard,North,Yes,461.4022118578905
40111.43751589083,Standard,South,Yes,453.9995267590286
42549.446800847276,Premium,South,Yes,476.6687180919941
40649.10522189126,Standard,South,Yes,380.02173036509464
24542.13463250377,Standard,West,Yes,338.89570850669384
6812.965909358422,Standard,North,No,416.1565881150074
27932.558796488218,Premium,West,Yes,411.9404200203703
22694.767597170492,Standard,North,Yes,501.76542845743234
42647.733617962476,Standard,South,Yes,451.847876774378
31170.12108010501,Premium,South,No,518.2159486496398
8680.636349368911,Premium,South,No,326.60573298702025
22965.41829450869,Premium,West,No,509.4441527667054
27767.41763459367,Premium,North,Yes,611.8729195487183
43948.95281719704,Standard,East,Yes,598.7968012584457
5609.483217814485,Premium,East,No,444.2442725583969
28678.593657607766,Standard,North,Yes,461.28975708390794
11310.171724296495,Premium,South,Yes,388.47177181313583
44100.80764334829,Standard,South,Yes,304.52943390339976
23395.518920196748,Standard,West,No,431.1072325360867
22237.78321349081,Premium,East,No,601.8921913352426
37195.91264011132,Premium,South,Yes,408.751485072235
29434.963380168745,Premium,West,Yes,449.79537718862906
20983.378121067224,Standard,South,No,651.6741514533282
10514.511037219489,Standard,North,Yes,536.0291126266505
28810.639014266202,Standard,East,No,382.2035265551039
30373.886930872093,Standard,North,No,485.0743152518175
24171.392402965674,Premium,East,No,586.247499762808
32441.366594488576,Premium,South,Yes,364.20161741508065
45912.385404666034,Standard,East,No,826.36895851738
11786.016843723879,Premium,South,No,401.80663114389046
48574.28409772172,Premium,South,No,405.6149129866632
48009.66882195038,Standard,North,Yes,704.3171301715169
13076.375099194978,Premium,South,No,607.1120737117394
19369.54482869441,Standard,East,No,572.1455388244949
44081.412349601065,Premium,South,No,480.33415420002854
22135.288143716396,Premium,North,Yes,395.4634519089497
30508.060251237417,Premium,South,No,531.0680317072281
12563.836494482028,Premium,South,No,546.949213676209
36007.34492621166,Premium,East,Yes,301.1915997489301
20728.700751006207,Standard,South,No,663.5146421037693
43881.197641919425,Standard,North,Yes,343.7642600040956
33770.58117588963,Premium,North,No,532.3285363762391
45230.030124224904,Premium,East,No,546.3039072519274
27084.119779298464,Standard,West,Yes,424.1615586989384
18751.483476247013,Premium,South,Yes,736.5414709239254
18067.189240217795,Premium,West,No,505.8957997199052
30885.267996954313,Standard,East,Yes,527.611531973825
6983.937752472116,Premium,North,Yes,432.36969407017864
37654.226790314046,Premium,South,No,356.6793163542658
8770.43849856057,Premium,North,No,555.3114224663502
21897.724238868446,Premium,West,Yes,463.1172089203508
42026.38228005336,Standard,North,No,435.0164490716887
11258.192703931556,Premium,South,No,545.0471375794996
9779.06990173863,Standard,North,Yes,391.99217684314897
38093.37634588881,Standard,North,Yes,585.9451030474297
5031.403447480921,Premium,West,No,636.8621581457733
5149.3947728692765,Standard,West,Yes,436.7138083547376
23380.634693803106,Premium,West,Yes,566.2488818557849
44805.40121130343,Standard,East,Yes,553.3631003504673
33957.93458201176,Standard,South,No,387.5012255671584
47843.83287640414,Premium,North,No,503.9143156065319
11910.885169759062,Premium,East,Yes,585.0013827779835
16944.243815814847,Standard,East,No,582.7518266038936
40118.72459395102,Standard,North,Yes,482.98605386748704
27025.12883315445,Standard,East,Yes,529.8346913472167
49772.83840611864,Standard,East,Yes,454.3571419374337
34189.640891481264,Standard,West,Yes,539.6066168438048
36916.01355406213,Premium,North,No,546.4787903407812
25755.628301939916,Standard,North,No,398.3208650111867
9535.058695239108,Premium,East,Yes,576.087454750301
24015.14954226248,Standard,East,Yes,270.532743827058
30346.36953268045,Standard,East,No,532.9025296209071
5684.716242393009,Standard,West,No,665.8540776832626
35207.99152552376,Premium,North,No,475.0161856925188
34073.39515011011,Premium,East,No,452.3402985745534
44525.64830860727,Standard,North,No,578.6241774615684
20117.95416675065,Premium,East,Yes,492.0248986419117
14616.968853269798,Standard,South,Yes,339.87214075205236
37481.89466286708,Standard,East,Yes,602.1867193564939
38733.31358807639,Premium,North,Yes,491.5419321387305
11987.374081765833,Premium,East,No,340.45389346021125
37485.78730911859,Standard,South,No,650.6659684890866
30211.035168039114,Standard,West,No,473.11136157947
10163.64864471716,Premium,East,No,512.7553299624483
46895.94822481212,Premium,West,Yes,550.722641560261
37876.10724425033,Standard,East,No,570.9624305838056
37595.3902354719,Premium,East,No,456.4609379417245
7482.258959083545,Standard,West,No,599.4914783476793
14275.627914419736,Standard,North,Yes,672.8075422850748
22251.75823208362,Premium,South,Yes,648.2848288287956
32863.554240657846,Standard,West,Yes,447.03823845509805
48642.614342157525,Standard,South,No,567.8599186594565
6045.532290600054,Premium,East,Yes,603.9228965503512
20053.937358106807,Premium,East,No,330.5866382442451
17379.83800105422,Standard,South,No,363.7218409983061
29592.094946407582,Premium,West,Yes,476.18738034172407
16141.554237442711,Standard,North,Yes,585.7374806727353
7995.566316424667,Premium,East,No,356.9453323926667
44314.509958111696,Standard,East,No,521.729894803034
8049.34437588371,Premium,North,Yes,519.0489672994485
35213.194862559554,Premium,East,No,388.38167458153754
49023.848646434446,Standard,North,No,542.2311099264288
47423.061997079974,Standard,East,No,527.9714788281882
28305.288924496075,Premium,West,No,496.99176724329874
35093.08436574827,Premium,West,No,402.28665354363795
47465.18287535473,Standard,South,Yes,441.3266472746773
20799.614195783935,Premium,North,No,575.6082805323748
7874.246543348894,Standard,East,Yes,556.8735006442729
46195.02302472189,Premium,North,No,415.01541804955514
22256.590096031592,Premium,South,No,577.169809805817
33866.82896693944,Premium,East,No,552.3123057015075
5916.019797705921,Standard,West,Yes,313.7970628882642
31876.93438073316,Standard,North,No,439.156962310263
9613.305478279897,Standard,West,Yes,443.8224737199966
16390.99333404627,Premium,West,No,531.4147979439671
46094.85353324132,Premium,East,No,398.08367864707355
47239.59360095932,Standard,North,Yes,460.44125332448124
49440.96036995783,Premium,South,Yes,506.80279075087384
48958.951384010055,Premium,North,No,539.8124980572941
11830.871719554387,Standard,East,Yes,471.7897943791944
39086.893029851315,Standard,West,Yes,615.972980946275
13931.97681071488,Premium,North,Yes,542.8457626926155
6724.424079606045,Premium,South,Yes,532.7076451930091
9908.675793330764,Standard,West,Yes,490.93478147654656
23311.277802251763,Premium,West,No,275.51230773756845
31966.49511283072,Premium,West,Yes,394.40239237794077
46882.46835281237,Premium,West,Yes,553.0447882144294
5953.010739891974,Standard,East,No,372.2187716798918
9753.9296405923,Premium,South,Yes,419.07175941739496
10686.543196397102,Standard,South,No,586.2635520535707
47447.40703589081,Premium,North,Yes,504.5166903560285
48248.16963057416,Premium,South,No,281.8029587514209
32798.365733463506,Standard,East,Yes,426.77713115459596
49949.97052992294,Standard,West,No,387.1761983874388
8945.338508182034,Standard,South,No,625.5009125414703
8327.707576478992,Premium,North,Yes,701.414359693521
7243.157660150796,Premium,South,No,619.6924572229336
48725.59700245181,Standard,South,Yes,414.12501775736166
13005.97671042145,Standard,North,No,482.8447655699266
29427.884468528842,Premium,South,Yes,508.4832540626405
33914.70339125996,Premium,North,No,568.7610018628234
12800.943086507368,Standard,South,No,504.48823834201943
19495.82286486761,Standard,West,No,504.93446866580337
5615.687313501935,Standard,South,Yes,413.4821211926098
11345.35054025416,Standard,North,No,524.7992397525383
40227.79268546746,Standard,South,Yes,638.3639321903552
9597.794313362669,Standard,South,Yes,464.1667212951553
46478.13983165071,Standard,North,Yes,557.9675005348483
24988.72840760243,Premium,East,Yes,506.43197534128495
35611.73969079689,Standard,South,Yes,489.1704496719048
36456.92951155121,Premium,East,No,417.5799999266484
25194.100840396633,Premium,West,No,397.6987179599788
8108.180603228864,Standard,East,Yes,499.9180435083598
24860.265464463257,Premium,West,No,490.7395135220479
12585.645194975375,Premium,West,Yes,576.8187376088869
46335.18538948312,Standard,East,No,532.4611602488422
10069.755591705944,Standard,South,Yes,588.4724937370487
14266.024872449138,Standard,North,Yes,427.5089912853623
43175.91238129016,Standard,North,No,592.8836004059846
38862.35631749766,Standard,West,Yes,712.8597472038482
11839.8528189668,Standard,South,Yes,408.7363777922996
12934.524316334224,Standard,South,No,540.800931343008
14359.584825680375,Premium,East,No,554.7885633133254
27937.589654964817,Premium,South,Yes,647.2233102838079
34860.715663614305,Premium,South,Yes,355.025946965496
31912.092851342622,Premium,North,No,507.79406179453474
15324.276248312299,Premium,East,No,412.9144359599071
19944.881076290116,Standard,East,Yes,390.53534263738277
11001.722699251388,Standard,North,No,415.5648313284947
37232.82429783755,Standard,East,Yes,489.32689296345774
13326.364931084974,Premium,West,No,591.4639563001542
26389.977791733527,Premium,West,No,603.1358522074737
8211.867513396855,Standard,South,No,598.5265303161137
19915.815457416746,Standard,North,No,552.614619157187
41873.60761062572,Standard,North,No,610.4877318894847
42004.79552009314,Standard,East,Yes,294.3133328298237
41368.58985778655,Standard,South,Yes,581.2427880884504
13121.019223477,Standard,South,Yes,679.9713152036696
8421.542080188172,Standard,East,No,482.4735628874856
45142.82984268165,Standard,West,Yes,421.1959257418345
24869.73888133907,Premium,East,Yes,657.848205963848
19915.70180972686,Premium,North,Yes,544.2125641293486
23995.508822057338,Premium,West,No,629.8920572461524
30789.43237806095,Premium,South,Yes,420.4975979958666
16867.01788931172,Standard,South,No,549.7040527863784
42138.78365998523,Standard,East,Yes,551.9709768014307
40115.91415445386,Premium,South,Yes,440.00862268234664
43464.454621012635,Premium,West,Yes,276.0479053042305
20775.282273205492,Premium,East,No,324.03602509147356
41892.63540841351,Premium,North,No,802.3229883641095
42886.67737774947,Standard,West,No,729.7406382123635
43169.44340778232,Standard,East,No,465.00684384224667
46381.47795664735,Premium,West,No,272.63346389741315
36925.88951979589,Premium,East,Yes,620.6487335816312
25137.59678303595,Premium,North,No,312.11577929712365
14464.511425597606,Premium,East,Yes,267.29331324644556
36106.5128760179,Premium,North,No,567.9736898332472
47582.71329209861,Premium,North,No,683.8927871414371
36855.97891252735,Standard,West,Yes,404.90178688772033
36089.82757443049,Premium,North,Yes,494.175964421089
36504.38532833732,Standard,East,No,637.5405389733338
41128.02512462387,Standard,North,No,392.54523282291626
29343.360833590457,Premium,West,Yes,405.25516424632104
19919.26733830145,Premium,South,No,627.1360819425753
26004.43210261257,Premium,South,No,398.0815897563004
24203.826827417775,Standard,North,No,486.06427540220545
15929.654163600773,Premium,West,No,494.79880862825445
40313.84421369193,Standard,South,No,481.57166279640126
48283.51471244234,Standard,West,Yes,438.06659089058985
46470.370624282856,Premium,North,No,335.8852988970532
6173.134587701719,Premium,West,Yes,568.6641107306488
48145.464768861464,Premium,East,No,490.4781338947113
43492.49077330931,Standard,South,Yes,526.8961938138139
24815.311764455397,Standard,East,No,474.0691983605337
8308.676378574113,Standard,West,No,430.9527014540246
15133.212643254687,Premium,North,No,422.7522194460472
33978.86855263263,Standard,West,Yes,451.92382426020447
34474.402557506364,Premium,South,No,455.4933071843181
11617.194467729812,Standard,East,Yes,463.3217778202561
29119.16010100428,Standard,West,No,567.6629908682198
40865.813322327085,Standard,East,Yes,592.8483767292039
24334.19176595048,Standard,East,No,587.546619597821
5955.11397619202,Standard,East,Yes,529.681880163967
34600.122713999066,Premium,East,Yes,513.6207433717296
32419.162671767674,Standard,West,No,542.5982072765388
13574.485779696854,Standard,East,Yes,458.8330062229193
20461.732079182693,Standard,North,No,735.9313711108816
34980.40432707283,Standard,West,No,558.704301801588
27916.844785941874,Premium,North,Yes,353.4885801223488
19405.39560195996,Standard,East,No,514.8305108854199
22079.889495120726,Premium,West,No,549.7213529326814
42290.36980003306,Premium,South,No,525.8827291943971
13374.055009753785,Premium,East,No,353.8540026913353
48228.86440685446,Standard,North,No,428.26829506818353
15308.939796371738,Standard,South,No,565.6387265412842
30703.749800882804,Standard,East,Yes,592.5578670225293
19466.286172056167,Standard,East,Yes,446.8423280962595
32471.47841957736,Premium,East,Yes,376.1833031475766
30512.05549928253,Premium,East,No,512.7730541539258
41257.970528873346,Standard,North,Yes,496.31921863162256
48982.170685814526,Premium,North,No,474.42762812054
9708.437507231401,Premium,West,Yes,467.60752598618905
12953.23615380396,Standard,West,Yes,374.45050159405173
19541.417412024337,Premium,South,No,340.58627196130226
12123.843044909598,Premium,West,No,550.1370483395742
23235.09216548782,Premium,North,No,564.1542595326868
33076.52105016603,Premium,West,Yes,595.728130624961
37045.77217489357,Premium,West,No,672.8009117445386
42458.20674301376,Standard,North,Yes,623.2637345486238
12162.410809813064,Standard,North,Yes,564.3364582186816
23392.001558871303,Premium,West,No,531.1877597245393
47567.59999981228,Premium,East,No,360.6939089251216
38727.073611371605,Premium,East,No,256.9347043460687
44945.35542754377,Premium,South,No,501.77340221754224
26770.806624052864,Standard,North,Yes,369.09210691619813
37741.55576203442,Standard,West,Yes,502.7416091881526
36876.93303845247,Premium,East,No,528.3318722086348
39968.821401794376,Standard,West,Yes,522.6967521473618
42634.36516997164,Premium,North,No,428.07719159057973
40358.290585384624,Premium,North,Yes,406.4079101869427
24845.930288024996,Premium,North,Yes,369.3645841336572
5302.393455518746,Premium,South,No,566.9938028066261
31228.71621229617,Premium,South,No,615.3943391559408
49303.08196735463,Standard,East,No,527.7323211745156
7261.45981348794,Premium,East,Yes,448.55014483522933
37208.1493441247,Premium,West,Yes,386.3829067839037
49678.69815648407,Standard,South,No,452.8602394547186
22311.16553843339,Premium,North,Yes,348.3001878246487
23553.699984572086,Standard,West,Yes,410.0425277165414
27306.95979304298,Standard,North,Yes,508.6033912585787
27400.04592056741,Standard,West,No,635.9230730605861
39522.41294443579,Standard,East,Yes,537.9724672270139
17727.51562765852,Standard,East,Yes,351.37135642037947
47435.86314804282,Premium,West,No,608.2909819955539
32230.064262982138,Standard,East,Yes,564.1807615130662
12072.47501047562,Premium,East,No,434.7875559301398
20176.334807969528,Standard,West,No,611.1568025139163
49726.76796701277,Premium,East,No,323.27305483455706
15716.290803106764,Standard,West,No,517.543768948157
22091.730203877094,Standard,East,Yes,516.3660791673016
27153.144599273608,Premium,East,Yes,611.2418700754965
23960.062388220744,Premium,South,No,424.8865808916696
19158.161362291154,Premium,South,Yes,486.70596203684426
8766.077065638738,Premium,East,Yes,584.2105815282612
14472.486216490397,Premium,North,No,608.9766395556705
46296.637457036864,Standard,East,No,717.8951124951756
29280.932305911323,Premium,West,Yes,527.2349575422404
9864.17644127653,Premium,North,Yes,390.97950410252537
24100.967564328497,Standard,North,Yes,292.1887265198126
5164.338582162582,Standard,North,No,509.965509274076
47523.637333883795,Standard,North,Yes,468.80259076791566
8186.599301857439,Premium,West,Yes,612.3141985725449
33589.38741152191,Premium,East,No,440.38784672108966
14605.253793260326,Premium,East,No,476.6883847061933
25831.898408926092,Standard,North,Yes,532.8576880783369
15605.478192919967,Premium,East,Yes,444.0029831361161
37489.973389600935,Standard,South,No,451.8456565355084
42505.725708203856,Standard,East,Yes,641.8912132263503
7404.031986658139,Premium,East,No,640.9728782468737
31557.82802096802,Standard,North,Yes,488.82069407897444
27711.5683704098,Premium,West,Yes,548.2831255816498
37949.86966559172,Standard,West,Yes,392.3617366303332
9360.008873742478,Standard,South,No,587.4487453115416
44310.06351401631,Premium,South,Yes,480.29937653260674
22041.521670852784,Standard,North,Yes,403.33419224829873
10109.858060259681,Premium,West,No,449.2855258279567
5925.579165305674,Standard,South,No,388.4018390447193
48856.31756184898,Premium,South,No,522.0138790838206
11996.520753099547,Premium,West,Yes,411.6364527873425
43525.243448218185,Standard,West,Yes,371.5981822146325
37816.05018058123,Premium,East,Yes,485.404224895178
31480.09991717317,Standard,North,Yes,424.0589715101938
13964.696390519057,Premium,West,Yes,419.7146318207823
33186.16337702842,Standard,South,Yes,484.0922128013685
17466.37407793071,Standard,South,No,339.84895870907167
25619.4834213216,Premium,South,Yes,522.6445459261421
27158.29098307356,Standard,West,Yes,579.896441852537
21927.28276887817,Premium,West,No,419.40711305892324
35779.536705671206,Premium,South,No,317.54039860769416
45096.035190523195,Standard,North,No,538.860110663233
9939.40380400554,Premium,South,No,432.91337569832945
7786.683727670272,Standard,South,Yes,557.7315396141452
14797.539385280248,Standard,South,Yes,416.48105847857323
11752.326319513239,Premium,North,Yes,442.21862721929966
40393.862963174084,Premium,North,No,469.8373422565389
39709.972638388805,Standard,South,No,548.9051978958826
23890.33881557782,Premium,West,Yes,467.13002991956733
37481.12283483628,Standard,North,No,295.71710794846683
37162.77424194665,Standard,West,No,533.0832476784703
8617.004582087144,Premium,South,No,493.3405510590675
11034.004185074284,Premium,South,Yes,512.0641038080506
18231.21671476031,Premium,North,No,432.4373504939836
35343.55736667357,Premium,West,Yes,363.1931605843249
46592.7052086209,Premium,South,Yes,468.3033235871256
33641.79029549594,Standard,North,No,433.87643382776844
29486.61314810869,Standard,North,Yes,533.9937502787466
13599.119500890647,Standard,North,No,490.4804716841668
14004.648891045865,Premium,East,Yes,465.6270231338772
15061.213224305497,Standard,East,No,712.6580254103676
19066.724538786722,Premium,South,Yes,550.3042828069063
25521.623895524302,Premium,North,No,594.3938550190553
35270.987328920346,Standard,East,No,467.8250680944335
46736.55991129301,Premium,East,No,475.5903162561362
15357.518450012842,Standard,East,No,317.45415164230326
36046.83332430254,Standard,West,No,381.95948136598116
37416.871511001154,Standard,West,No,366.1488209467449
10751.611106782759,Premium,South,No,481.37470144471627
36564.9946322655,Standard,East,Yes,393.6660484308773
30706.505362946864,Premium,South,Yes,368.28566105799393
26488.778662009045,Premium,North,No,447.7148898932163
45480.42046907497,Standard,East,Yes,544.1601854688832
24864.290405735268,Premium,East,No,490.1972315287307
45871.78720198202,Premium,West,No,696.3844537828953
27478.25891776377,Standard,North,No,466.3547686608646
27168.819256932326,Standard,South,Yes,478.584483267109
30004.019085186097,Standard,North,Yes,553.5518657797619
5997.067696133935,Premium,North,No,432.2492872760073
38723.49339693308,Standard,West,No,485.291827320543
42206.66467076689,Standard,South,Yes,380.1770685186099
13930.759030228333,Standard,North,Yes,448.2134395483978
48687.63902035779,Standard,South,Yes,466.94097687647246
43342.13348015681,Standard,East,Yes,596.3711774012955
5714.507573103743,Premium,South,Yes,398.691941162496
7877.005784848763,Premium,West,Yes,419.0190716560628
46547.540124353305,Standard,North,Yes,670.5131344872783
10604.604129907806,Standard,North,Yes,683.8678728461235
46774.94895970041,Premium,South,No,429.4068557597137
23588.678979455057,Premium,North,No,625.0154137990615
34051.37785617965,Standard,East,Yes,528.1762827872
28816.266420643016,Standard,North,Yes,654.4848721412659
15520.74128919078,Premium,West,Yes,572.942212412204
49627.76746544237,Premium,North,Yes,465.15657439722577
19890.553472180938,Premium,South,No,447.6937181459681
26205.344136795316,Premium,West,Yes,614.4753625419485
13448.016315932024,Standard,South,Yes,428.6579194829627
29564.04035635633,Premium,West,No,607.9142674852732
48546.05229669758,Premium,South,No,464.3559396844198
47999.23430831534,Premium,South,Yes,444.1723027172861
15361.044009385048,Premium,South,No,542.035016205737
18109.99153004714,Standard,West,Yes,303.6891897185802
16228.115783580733,Standard,West,No,541.7502628845979
25539.499041115738,Standard,West,No,594.8311676915705
23460.659114078913,Standard,South,Yes,513.4599117683784
43825.95678787708,Premium,West,Yes,371.78421687363266
31710.009903928818,Premium,North,Yes,466.8769153704594
28062.994901281985,Standard,North,Yes,619.8679379898929
13665.44484923468,Standard,West,No,448.6718664596752
5114.096392453636,Standard,South,No,198.86071078167527
37885.205537303256,Standard,West,No,412.9524656600366
5307.925349414716,Standard,West,No,649.3094669953382
33246.424327505694,Premium,North,No,685.2727259758675
24935.55336177005,Premium,West,No,413.5265457745196
18893.173284582677,Premium,North,Yes,451.3022663105757
16422.930630046023,Standard,North,Yes,588.3868311020896
10483.410856736436,Standard,North,Yes,431.3013400860507
22769.432178241415,Premium,South,No,473.7695271159448
22468.165803678534,Standard,North,No,743.0186919761265
49865.979465591,Standard,North,Yes,421.8747197458655
27205.353225983214,Premium,South,Yes,427.86701840822695
13977.974315755817,Standard,South,No,296.54164646931434
16881.61949682077,Standard,South,No,365.6719232561809
9564.89172477965,Standard,West,Yes,594.25511021937
31223.343121519472,Standard,South,No,564.6102501197298
39989.11885062927,Premium,East,Yes,447.44640874690816
11050.605751342631,Premium,East,No,578.6281292731244
29330.74419679454,Standard,East,No,570.627830258826
11437.396324380868,Standard,East,No,641.3022379502007
45315.780190293335,Premium,South,No,561.2470425995048
42481.236213262004,Premium,East,Yes,437.92824171119696
15745.530065221239,Standard,South,Yes,405.2719812191483
36580.95745332788,Standard,South,Yes,672.7064271572535
40559.073784086846,Premium,North,No,430.38168576613515
24785.496616713615,Standard,North,Yes,547.9207256807802
7735.941009868853,Premium,South,Yes,495.72317817512624
21447.76858610541,Premium,East,No,243.48580008385812
15491.114493265917,Premium,South,No,388.4711834872939
12652.336099275995,Standard,South,Yes,546.0080146157859
10889.809254362033,Premium,South,No,321.3282332951495
16678.88329517425,Premium,South,No,388.9003305309237
45406.61740753154,Premium,West,No,473.6656835487987
45368.56324172586,Premium,South,Yes,590.8497299499747
45160.91676585363,Premium,West,No,447.6710939725156
9581.722396514622,Premium,North,Yes,521.7608052834137
8373.883806771399,Premium,North,Yes,407.9690293419452
32463.716565185816,Premium,North,No,574.2247982517475
32980.20519926482,Premium,South,Yes,511.6857163511624
38584.25961711643,Premium,North,No,437.78820098229346
31429.28909099842,Standard,East,Yes,565.6834795082032
49732.77327727921,Standard,East,Yes,457.07459742941035
9456.536179950213,Premium,South,No,565.9115755333565
34766.086420559644,Standard,South,No,507.7148372713817
48124.934966953326,Premium,North,No,376.52452464897226
28686.820238159835,Standard,East,Yes,523.8886548572996
31743.666155065854,Standard,North,No,555.1437132025656
34924.90893755766,Standard,East,Yes,349.2340074972142
15806.191165054055,Standard,West,Yes,745.2663726549974
25994.73547618061,Premium,East,Yes,482.80909861423964
28210.33461158066,Premium,East,Yes,640.6898338104002
