Validation,EffectiveStartDate,EffectiveEndDate,Value,Team,Product,Title
OK,2024-06-01,2024-06-30,182,STS - Singtel Shop Jurong Point,SIM Only RES GA,STS - Technical Mgr
OK,2024-06-01,2024-06-30,119,STS - Singtel Shop Jurong Point,Combo CIS GA,STS - Technical Mgr
OK,2024-06-01,2024-06-30,40,STS - Singtel Shop Jurong Point,Mobile Share CIS GA,STS - Technical Mgr
OK,2024-06-01,2024-06-30,4,STS - Singtel Shop Jurong Point,SIM Only CIS GA,STS - Technical Mgr
OK,2024-06-01,2024-06-30,597,STS - Singtel Shop Jurong Point,Mobile RES Recon,STS - Technical Mgr
OK,2024-06-01,2024-06-30,170,STS - Singtel Shop Jurong Point,Mobile CIS Recon,STS - Technical Mgr
OK,2024-06-01,2024-06-30,164,STS - Singtel Shop Jurong Point,FTTH GA,STS - Technical Mgr
OK,2024-06-01,2024-06-30,70,STS - Singtel Shop Jurong Point,FTTH Recon,STS - Technical Mgr
OK,2024-06-01,2024-06-30,99,STS - Singtel Shop Jurong Point,TV GA,STS - Technical Mgr
OK,2024-06-01,2024-06-30,19,STS - Singtel Shop Jurong Point,MBB Integrated GA,STS - Technical Mgr
OK,2024-06-01,2024-06-30,627,STS - Singtel Shop Jurong Point,Prepaid GA,STS - Technical Mgr
OK,2024-06-01,2024-06-30,1350,STS - Singtel Shop Jurong Point,Mobile Add On,STS - Technical Mgr
OK,2024-06-01,2024-06-30,665,STS - Singtel Shop Jurong Point,SNBB Add On,STS - Technical Mgr
OK,2024-06-01,2024-06-30,41,STS - Singtel Shop Jurong Point,TV App,STS - Technical Mgr
OK,2024-06-01,2024-06-30,120,STS - Singtel Shop Jurong Point,TV Content,STS - Technical Mgr
OK,2024-06-01,2024-06-30,14337,STS - Singtel Shop Jurong Point,Prepaid Revenue,STS - Technical Mgr
OK,2024-06-01,2024-06-30,180695,STS - Singtel Shop Jurong Point,Accessories,STS - Technical Mgr
OK,2024-06-01,2024-06-30,785646,STS - Singtel Shop Jurong Point,Handset,STS - Technical Mgr
OK,2024-06-01,2024-06-30,226,STS - Singtel Shop Jurong Point,Combo RES GA,STS - Shop
OK,2024-06-01,2024-06-30,81,STS - Singtel Shop Jurong Point,Mobile Share RES GA,STS - Shop
OK,2024-06-01,2024-06-30,182,STS - Singtel Shop Jurong Point,SIM Only RES GA,STS - Shop
OK,2024-06-01,2024-06-30,119,STS - Singtel Shop Jurong Point,Combo CIS GA,STS - Shop
OK,2024-06-01,2024-06-30,40,STS - Singtel Shop Jurong Point,Mobile Share CIS GA,STS - Shop
OK,2024-06-01,2024-06-30,4,STS - Singtel Shop Jurong Point,SIM Only CIS GA,STS - Shop
OK,2024-06-01,2024-06-30,597,STS - Singtel Shop Jurong Point,Mobile RES Recon,STS - Shop
OK,2024-06-01,2024-06-30,170,STS - Singtel Shop Jurong Point,Mobile CIS Recon,STS - Shop
OK,2024-06-01,2024-06-30,164,STS - Singtel Shop Jurong Point,FTTH GA,STS - Shop
OK,2024-06-01,2024-06-30,70,STS - Singtel Shop Jurong Point,FTTH Recon,STS - Shop
OK,2024-06-01,2024-06-30,99,STS - Singtel Shop Jurong Point,TV GA,STS - Shop
OK,2024-06-01,2024-06-30,19,STS - Singtel Shop Jurong Point,MBB Integrated GA,STS - Shop
OK,2024-06-01,2024-06-30,627,STS - Singtel Shop Jurong Point,Prepaid GA,STS - Shop
OK,2024-06-01,2024-06-30,1350,STS - Singtel Shop Jurong Point,Mobile Add On,STS - Shop
OK,2024-06-01,2024-06-30,665,STS - Singtel Shop Jurong Point,SNBB Add On,STS - Shop
OK,2024-06-01,2024-06-30,41,STS - Singtel Shop Jurong Point,TV App,STS - Shop
OK,2024-06-01,2024-06-30,120,STS - Singtel Shop Jurong Point,TV Content,STS - Shop
OK,2024-06-01,2024-06-30,14337,STS - Singtel Shop Jurong Point,Prepaid Revenue,STS - Shop
OK,2024-06-01,2024-06-30,180695,STS - Singtel Shop Jurong Point,Accessories,STS - Shop
OK,2024-06-01,2024-06-30,785646,STS - Singtel Shop Jurong Point,Handset,STS - Shop
OK,2024-06-01,2024-06-30,348,STS - Cluster 1,Combo RES GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,155,STS - Cluster 1,Mobile Share RES GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,381,STS - Cluster 1,SIM Only RES GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,175,STS - Cluster 1,Combo CIS GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,77,STS - Cluster 1,Mobile Share CIS GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,7,STS - Cluster 1,SIM Only CIS GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,1109,STS - Cluster 1,Mobile RES Recon,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,283,STS - Cluster 1,Mobile CIS Recon,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,275,STS - Cluster 1,FTTH GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,122,STS - Cluster 1,FTTH Recon,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,165,STS - Cluster 1,TV GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,33,STS - Cluster 1,MBB Integrated GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,1114,STS - Cluster 1,Prepaid GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,2445,STS - Cluster 1,Mobile Add On,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,1090,STS - Cluster 1,SNBB Add On,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,67,STS - Cluster 1,TV App,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,201,STS - Cluster 1,TV Content,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,25488,STS - Cluster 1,Prepaid Revenue,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,322769,STS - Cluster 1,Accessories,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,1403379,STS - Cluster 1,Handset,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,452,STS - Cluster 2,Combo RES GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,171,STS - Cluster 2,Mobile Share RES GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,376,STS - Cluster 2,SIM Only RES GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,241,STS - Cluster 2,Combo CIS GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,99,STS - Cluster 2,Mobile Share CIS GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,8,STS - Cluster 2,SIM Only CIS GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,1209,STS - Cluster 2,Mobile RES Recon,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,377,STS - Cluster 2,Mobile CIS Recon,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,341,STS - Cluster 2,FTTH GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,140,STS - Cluster 2,FTTH Recon,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,205,STS - Cluster 2,TV GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,38,STS - Cluster 2,MBB Integrated GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,1114,STS - Cluster 2,Prepaid GA,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,2766,STS - Cluster 2,Mobile Add On,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,1364,STS - Cluster 2,SNBB Add On,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,84,STS - Cluster 2,TV App,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,249,STS - Cluster 2,TV Content,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,25488,STS - Cluster 2,Prepaid Revenue,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,373485,STS - Cluster 2,Accessories,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,1623882,STS - Cluster 2,Handset,STS - Cluster Mgr
OK,2024-06-01,2024-06-30,1160,STS,Combo RES GA,STS - Ops Mgr
OK,2024-06-01,2024-06-30,459,STS,Mobile Share RES GA,STS - Ops Mgr
OK,2024-06-01,2024-06-30,1137,STS,SIM Only RES GA,STS - Ops Mgr
OK,2024-06-01,2024-06-30,658,STS,Combo CIS GA,STS - Ops Mgr
OK,2024-06-01,2024-06-30,244,STS,Mobile Share CIS GA,STS - Ops Mgr
OK,2024-06-01,2024-06-30,17,STS,SIM Only CIS GA,STS - Ops Mgr
OK,2024-06-01,2024-06-30,3302,STS,Mobile RES Recon,STS - Ops Mgr
OK,2024-06-01,2024-06-30,921,STS,Mobile CIS Recon,STS - Ops Mgr
OK,2024-06-01,2024-06-30,882,STS,FTTH GA,STS - Ops Mgr
OK,2024-06-01,2024-06-30,366,STS,FTTH Recon,STS - Ops Mgr
OK,2024-06-01,2024-06-30,530,STS,TV GA,STS - Ops Mgr
OK,2024-06-01,2024-06-30,165,STS,MBB Integrated GA,STS - Ops Mgr
OK,2024-06-01,2024-06-30,3477,STS,Prepaid GA,STS - Ops Mgr
OK,2024-06-01,2024-06-30,7546,STS,Mobile Add On,STS - Ops Mgr
OK,2024-06-01,2024-06-30,3478,STS,SNBB Add On,STS - Ops Mgr
OK,2024-06-01,2024-06-30,209,STS,TV App,STS - Ops Mgr
OK,2024-06-01,2024-06-30,643,STS,TV Content,STS - Ops Mgr
OK,2024-06-01,2024-06-30,79649,STS,Prepaid Revenue,STS - Ops Mgr
OK,2024-06-01,2024-06-30,1009797,STS,Accessories,STS - Ops Mgr
OK,2024-06-01,2024-06-30,4390517,STS,Handset,STS - Ops Mgr
OK,2024-06-01,2024-06-30,1160,STS,Combo RES GA,STS - Director
OK,2024-06-01,2024-06-30,459,STS,Mobile Share RES GA,STS - Director
OK,2024-06-01,2024-06-30,1137,STS,SIM Only RES GA,STS - Director
OK,2024-06-01,2024-06-30,658,STS,Combo CIS GA,STS - Director
OK,2024-06-01,2024-06-30,244,STS,Mobile Share CIS GA,STS - Director
OK,2024-06-01,2024-06-30,17,STS,SIM Only CIS GA,STS - Director
OK,2024-06-01,2024-06-30,3302,STS,Mobile RES Recon,STS - Director
OK,2024-06-01,2024-06-30,921,STS,Mobile CIS Recon,STS - Director
OK,2024-06-01,2024-06-30,882,STS,FTTH GA,STS - Director
OK,2024-06-01,2024-06-30,366,STS,FTTH Recon,STS - Director
OK,2024-06-01,2024-06-30,530,STS,TV GA,STS - Director
OK,2024-06-01,2024-06-30,165,STS,MBB Integrated GA,STS - Director
OK,2024-06-01,2024-06-30,3477,STS,Prepaid GA,STS - Director
OK,2024-06-01,2024-06-30,7546,STS,Mobile Add On,STS - Director
OK,2024-06-01,2024-06-30,3478,STS,SNBB Add On,STS - Director
OK,2024-06-01,2024-06-30,209,STS,TV App,STS - Director
OK,2024-06-01,2024-06-30,643,STS,TV Content,STS - Director
OK,2024-06-01,2024-06-30,79649,STS,Prepaid Revenue,STS - Director
OK,2024-06-01,2024-06-30,1009797,STS,Accessories,STS - Director
OK,2024-06-01,2024-06-30,4390517,STS,Handset,STS - Director
OK,2024-06-01,2024-06-30,300,Retail SERs,Combo RES GA,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,335,Retail SERs,Mobile Share RES GA,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,886,Retail SERs,SIM Only RES GA,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,551,Retail SERs,Combo CIS GA,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,294,Retail SERs,Mobile Share CIS GA,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,34,Retail SERs,SIM Only CIS GA,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,4155,Retail SERs,Mobile RES Recon,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,1598,Retail SERs,Mobile CIS Recon,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,800,Retail SERs,FTTH GA,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,478,Retail SERs,FTTH Recon,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,384,Retail SERs,TV GA,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,707,Retail SERs,MBB Integrated GA,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,2730,Retail SERs,Mobile Add On,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,9162,Retail SERs,SNBB Add On,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,237,Retail SERs,TV App,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,736,Retail SERs,TV Content,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,1622,Retail SERs,Prepaid GA,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,86391,Retail SERs,Prepaid Revenue,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,618841,Retail SERs,Accessories,Retail SER - Senior Biz Mgr
OK,2024-06-01,2024-06-30,300,Retail SERs,Combo RES GA,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,335,Retail SERs,Mobile Share RES GA,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,886,Retail SERs,SIM Only RES GA,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,551,Retail SERs,Combo CIS GA,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,294,Retail SERs,Mobile Share CIS GA,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,34,Retail SERs,SIM Only CIS GA,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,4155,Retail SERs,Mobile RES Recon,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,1598,Retail SERs,Mobile CIS Recon,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,800,Retail SERs,FTTH GA,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,478,Retail SERs,FTTH Recon,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,384,Retail SERs,TV GA,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,707,Retail SERs,MBB Integrated GA,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,2730,Retail SERs,Mobile Add On,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,9162,Retail SERs,SNBB Add On,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,237,Retail SERs,TV App,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,736,Retail SERs,TV Content,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,1622,Retail SERs,Prepaid GA,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,86391,Retail SERs,Prepaid Revenue,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,618841,Retail SERs,Accessories,Retail SER - Trade Marketing Mgr
OK,2024-06-01,2024-06-30,300,Retail SERs,Combo RES GA,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,335,Retail SERs,Mobile Share RES GA,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,886,Retail SERs,SIM Only RES GA,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,551,Retail SERs,Combo CIS GA,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,294,Retail SERs,Mobile Share CIS GA,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,34,Retail SERs,SIM Only CIS GA,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,4155,Retail SERs,Mobile RES Recon,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,1598,Retail SERs,Mobile CIS Recon,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,800,Retail SERs,FTTH GA,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,478,Retail SERs,FTTH Recon,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,384,Retail SERs,TV GA,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,707,Retail SERs,MBB Integrated GA,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,2730,Retail SERs,Mobile Add On,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,9162,Retail SERs,SNBB Add On,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,237,Retail SERs,TV App,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,736,Retail SERs,TV Content,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,1622,Retail SERs,Prepaid GA,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,86391,Retail SERs,Prepaid Revenue,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,618841,Retail SERs,Accessories,Retail SER - Merchandise Manager
OK,2024-06-01,2024-06-30,40,3 Mobile,Combo RES GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,43,3 Mobile,Mobile Share RES GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,186,3 Mobile,SIM Only RES GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,87,3 Mobile,Combo CIS GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,44,3 Mobile,Mobile Share CIS GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,3,3 Mobile,SIM Only CIS GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,574,3 Mobile,Mobile RES Recon,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,245,3 Mobile,Mobile CIS Recon,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,126,3 Mobile,FTTH GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,39,3 Mobile,FTTH Recon,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,60,3 Mobile,TV GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,107,3 Mobile,MBB Integrated GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,402,3 Mobile,Mobile Add On,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,1214,3 Mobile,SNBB Add On,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,37,3 Mobile,TV App,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,95,3 Mobile,TV Content,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,171,3 Mobile,Prepaid GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,6046,3 Mobile,Prepaid Revenue,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,91019,3 Mobile,Accessories,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,53,Rigel,Combo RES GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,77,Rigel,Mobile Share RES GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,212,Rigel,SIM Only RES GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,89,Rigel,Combo CIS GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,54,Rigel,Mobile Share CIS GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,10,Rigel,SIM Only CIS GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,1070,Rigel,Mobile RES Recon,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,321,Rigel,Mobile CIS Recon,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,167,Rigel,FTTH GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,131,Rigel,FTTH Recon,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,80,Rigel,TV GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,130,Rigel,MBB Integrated GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,630,Rigel,Mobile Add On,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,2175,Rigel,SNBB Add On,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,50,Rigel,TV App,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,139,Rigel,TV Content,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,149,Rigel,Prepaid GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,22598,Rigel,Prepaid Revenue,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,142834,Rigel,Accessories,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,65,Trends,Combo RES GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,65,Trends,Mobile Share RES GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,149,Trends,SIM Only RES GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,104,Trends,Combo CIS GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,52,Trends,Mobile Share CIS GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,3,Trends,SIM Only CIS GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,722,Trends,Mobile RES Recon,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,267,Trends,Mobile CIS Recon,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,142,Trends,FTTH GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,106,Trends,FTTH Recon,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,68,Trends,TV GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,139,Trends,MBB Integrated GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,484,Trends,Mobile Add On,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,1730,Trends,SNBB Add On,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,42,Trends,TV App,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,211,Trends,TV Content,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,706,Trends,Prepaid GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,24917,Trends,Prepaid Revenue,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,109742,Trends,Accessories,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,86,Novel,Combo RES GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,103,Novel,Mobile Share RES GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,234,Novel,SIM Only RES GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,144,Novel,Combo CIS GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,83,Novel,Mobile Share CIS GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,11,Novel,SIM Only CIS GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,1346,Novel,Mobile RES Recon,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,457,Novel,Mobile CIS Recon,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,224,Novel,FTTH GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,166,Novel,FTTH Recon,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,108,Novel,TV GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,205,Novel,MBB Integrated GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,825,Novel,Mobile Add On,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,2836,Novel,SNBB Add On,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,66,Novel,TV App,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,190,Novel,TV Content,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,517,Novel,Prepaid GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,26604,Novel,Prepaid Revenue,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,187161,Novel,Accessories,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,56,ERA,Combo RES GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,47,ERA,Mobile Share RES GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,106,ERA,SIM Only RES GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,128,ERA,Combo CIS GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,61,ERA,Mobile Share CIS GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,6,ERA,SIM Only CIS GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,443,ERA,Mobile RES Recon,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,308,ERA,Mobile CIS Recon,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,141,ERA,FTTH GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,35,ERA,FTTH Recon,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,67,ERA,TV GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,125,ERA,MBB Integrated GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,389,ERA,Mobile Add On,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,1207,ERA,SNBB Add On,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,42,ERA,TV App,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,100,ERA,TV Content,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,79,ERA,Prepaid GA,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,6227,ERA,Prepaid Revenue,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,88084,ERA,Accessories,Retail SER - Biz Mgr
OK,2024-06-01,2024-06-30,300,Retail SERs,Combo RES GA,Retail SER - Director
OK,2024-06-01,2024-06-30,335,Retail SERs,Mobile Share RES GA,Retail SER - Director
OK,2024-06-01,2024-06-30,886,Retail SERs,SIM Only RES GA,Retail SER - Director
OK,2024-06-01,2024-06-30,551,Retail SERs,Combo CIS GA,Retail SER - Director
OK,2024-06-01,2024-06-30,294,Retail SERs,Mobile Share CIS GA,Retail SER - Director
OK,2024-06-01,2024-06-30,34,Retail SERs,SIM Only CIS GA,Retail SER - Director
OK,2024-06-01,2024-06-30,4155,Retail SERs,Mobile RES Recon,Retail SER - Director
OK,2024-06-01,2024-06-30,1598,Retail SERs,Mobile CIS Recon,Retail SER - Director
OK,2024-06-01,2024-06-30,800,Retail SERs,FTTH GA,Retail SER - Director
OK,2024-06-01,2024-06-30,478,Retail SERs,FTTH Recon,Retail SER - Director
OK,2024-06-01,2024-06-30,384,Retail SERs,TV GA,Retail SER - Director
OK,2024-06-01,2024-06-30,707,Retail SERs,MBB Integrated GA,Retail SER - Director
OK,2024-06-01,2024-06-30,2730,Retail SERs,Mobile Add On,Retail SER - Director
OK,2024-06-01,2024-06-30,9162,Retail SERs,SNBB Add On,Retail SER - Director
OK,2024-06-01,2024-06-30,237,Retail SERs,TV App,Retail SER - Director
OK,2024-06-01,2024-06-30,736,Retail SERs,TV Content,Retail SER - Director
OK,2024-06-01,2024-06-30,1622,Retail SERs,Prepaid GA,Retail SER - Director
OK,2024-06-01,2024-06-30,86391,Retail SERs,Prepaid Revenue,Retail SER - Director
OK,2024-06-01,2024-06-30,618841,Retail SERs,Accessories,Retail SER - Director
OK,2024-06-01,2024-06-30,5,DT_SGOB_Team,Combo RES GA,Digital Telesales - ATL
OK,2024-06-01,2024-06-30,2,DT_SGOB_Team,Mobile Share RES GA,Digital Telesales - ATL
OK,2024-06-01,2024-06-30,8,DT_SGOB_Team,SIM Only RES GA,Digital Telesales - ATL
OK,2024-06-01,2024-06-30,5,DT_SGOB_Team,Combo CIS GA,Digital Telesales - ATL
