ORDERID,LINENUMBER,SUBLINENUMBER,EVENTTYPEID,COLUMN_NAME,ORACLE,HANA
TV-404753789A-404753793A8848372N,1,2945322012,TV Closed,PONUMBER,13808712925,5668.0
TV-404753789A-404753793A8848372N,1,2945322012,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-398991572A-398991573A8847692N,1,69190480,TV Closed,PONUMBER,13808659728,4960.0
TV-398991572A-398991573A8847692N,1,69190480,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-400589868A-400589872A9439433N,1,2851706416,TV Closed,PONUMBER,13808717689,5702.0
TV-400589868A-400589872A9439433N,1,2851706416,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-404725873A-404725874A8847772N,1,3048939818,TV Closed,PONUMBER,13659135072,5760.0
TV-404725873A-404725874A8847772N,1,3048939818,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406483928A-406483929A8848052N,1,2953435022,TV Closed,PONUMBER,13808698037,5562.0
TV-406483928A-406483929A8848052N,1,2953435022,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406474009A-406474010A8847222N,1,2700685663,TV Closed,PONUMBER,13808669384,5025.0
TV-406474009A-406474010A8847222N,1,2700685663,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-404913432A-404913433A14942N,1,3100553136,TV Closed,PONUMBER,13761844545,5610.0
TV-404913432A-404913433A14942N,1,3100553136,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406473319A-406473320A9441983N,1,3098669332,TV Closed,PONUMBER,13767827997,5822.0
TV-406473319A-406473320A9441983N,1,3098669332,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-396756338A-396756339A18926454N,1,3087371152,TV Closed,PONUMBER,13652998156,5015.0
TV-402011388A-402011395A10242181N,1,3095916989,TV Closed,PONUMBER,13808742747,5800.0
TV-402011388A-402011395A9187632N,1,3095920713,TV Closed,PONUMBER,13808742747,5800.0
TV-395966821A-395966822A9441983N,1,3086193722,TV Closed,PONUMBER,13808737695,5785.0
TV-395966821A-395966822A10242181N,1,3086192853,TV Closed,PONUMBER,13808737695,5785.0
TV-397046327A-397046328A11651801N,1,3052087054,TV Closed,PONUMBER,13808668099,5016.0
TV-395966821A-395966822A8848082N,1,3086193717,TV Closed,PONUMBER,13808737695,5785.0
TV-395966821A-395966822A19569371N,1,3086193720,TV Closed,PONUMBER,13808737695,5785.0
TV-395966821A-395966822A9187902N,1,3086193725,TV Closed,PONUMBER,13808737695,5785.0
TV-397046327A-397046328A11654671N,1,3052087052,TV Closed,PONUMBER,13808668099,5016.0
TV-395966821A-395966822A14986921N,1,3086193719,TV Closed,PONUMBER,13808737695,5785.0
TV-395966821A-395966822A9439393N,1,3086193723,TV Closed,PONUMBER,13808737695,5785.0
TV-397860012A-397860019A11348831N,1,3089302422,TV Closed,PONUMBER,13808739459,5789.0
TV-397860012A-397860019A8847772N,1,3089305864,TV Closed,PONUMBER,13808739459,5789.0
TV-397860012A-397860019A8847712N,1,3089305866,TV Closed,PONUMBER,13808739459,5789.0
TV-401395475A-401395479A9439253N,1,3094967668,TV Closed,PONUMBER,13808742174,5798.0
TV-404450581A-404450630A10242181N,1,3099955754,TV Closed,PONUMBER,13808744787,5843.0
TV-403752853A-403752854A12468421N,1,3098696093,TV Closed,PONUMBER,13808744098,5823.0
TV-404450581A-404450630A14354681N,1,3099959900,TV Closed,PONUMBER,13808744787,5843.0
TV-404450581A-404450630A50031632N,1,3099959904,TV Closed,PONUMBER,13808744787,5843.0
TV-404255094A-404255095A18007451N,1,3099594952,TV Closed,PONUMBER,13808698925,5573.0
TV-403764667A-403764674A14986921N,1,3098726426,TV Closed,PONUMBER,13808744124,5825.0
TV-404559309A-404559310A13500111N,1,2983211925,TV Closed,PONUMBER,13808683473,5135.0
TV-404559309A-404559310A10428601N,1,3100053431,TV Closed,PONUMBER,13808683473,5135.0
TV-404559309A-404559310A9185292N,1,3100053433,TV Closed,PONUMBER,13808683473,5135.0
TV-404559309A-404559310A40187102N,1,3100053437,TV Closed,PONUMBER,13808683473,5135.0
TV-403917723A-403917784A11348831N,1,3098991385,TV Closed,PONUMBER,13808744149,5826.0
TV-404098694A-404098695A10242181N,1,2937150558,TV Closed,PONUMBER,13808674983,5070.0
TV-404098694A-404098695A10242181N,1,3099289882,TV Closed,PONUMBER,13808674983,5070.0
TV-404579551A-404579552A3371286N,1,3100105820,TV Closed,PONUMBER,13807526926,5844.0
TV-404579551A-404579552A11348831N,1,3100105393,TV Closed,PONUMBER,13807526926,5844.0
TV-404405061A-404405062A11348831N,1,3099836769,TV Closed,PONUMBER,13808744675,5840.0
TV-404397635A-404397636A11348831N,1,3099817969,TV Closed,PONUMBER,13808744658,5838.0
TV-404398256A-404398406A14986921N,1,3099820534,TV Closed,PONUMBER,13808744663,5839.0
TV-404405038A-404405040A18007451N,1,3050839882,TV Closed,PONUMBER,13808682796,5132.0
TV-404405061A-404405062A8847752N,1,3099838226,TV Closed,PONUMBER,13808744675,5840.0
TV-404749088A-404749204A3371286N,1,3100365817,TV Closed,PONUMBER,13808744942,5848.0
TV-404749088A-404749204A26607434N,1,3100365823,TV Closed,PONUMBER,13808744942,5848.0
TV-404410593A-404410594A4436345N,1,3099851160,TV Closed,PONUMBER,13808705942,5626.0
TV-404579551A-404579552A26607434N,1,3100105822,TV Closed,PONUMBER,13807526926,5844.0
TV-404762485A-404762522A19569211N,1,3100396520,TV Closed,PONUMBER,13808685740,5153.0
TV-404766100A-404766104A11348831N,1,3100407752,TV Closed,PONUMBER,13808744964,5850.0
TV-404766100A-404766104A8848062N,1,3100411275,TV Closed,PONUMBER,13808744964,5850.0
TV-404762136A-404762207A10242181N,1,3100394918,TV Closed,PONUMBER,13808744954,5849.0
TV-404762485A-404762522A8847422N,1,3100396517,TV Closed,PONUMBER,13808685740,5153.0
TV-404397635A-404397636A3371236N,1,3099819187,TV Closed,PONUMBER,13808744658,5838.0
TV-404397635A-404397636A19569371N,1,3099819190,TV Closed,PONUMBER,13808744658,5838.0
TV-405073736A-405073740A26607434N,1,3100830658,TV Closed,PONUMBER,13808745203,5857.0
TV-405412922A-405412923A25946604N,1,2930518609,TV Closed,PONUMBER,13808666534,5006.0
TV-405412922A-405412923A3371286N,1,3101463739,TV Closed,PONUMBER,13808666534,5006.0
TV-405073736A-405073740A14986921N,1,3100830656,TV Closed,PONUMBER,13808745203,5857.0
TV-404901547A-404901554A10242181N,1,3100538022,TV Closed,PONUMBER,13808745037,5852.0
TV-404901547A-404901554A14986921N,1,3100538029,TV Closed,PONUMBER,13808745037,5852.0
TV-404901547A-404901554A8848082N,1,3100540025,TV Closed,PONUMBER,13808745037,5852.0
TV-405428414A-405428415A8848052N,1,2983214157,TV Closed,PONUMBER,13808674681,5067.0
TV-405418279A-405418280A8848372N,1,2838366475,TV Closed,PONUMBER,13808682116,5123.0
TV-405418800A-405418801A9439253N,1,3101475959,TV Closed,PONUMBER,13808689277,5396.0
TV-405418800A-405418801A11651801N,1,3101475962,TV Closed,PONUMBER,13808689277,5396.0
TV-405431564A-405431565A3371136N,1,3076723953,TV Closed,PONUMBER,13808685760,5154.0
TV-405457787A-405457788A19569211N,1,3101554080,TV Closed,PONUMBER,13808745602,5878.0
TV-405457893A-405457894A9442183N,1,3038652990,TV Closed,PONUMBER,13808668743,5021.0
TV-404749088A-404749204A11348831N,1,3100358344,TV Closed,PONUMBER,13808744942,5848.0
TV-405619248A-405619249A18926434N,1,3101839019,TV Closed,PONUMBER,13808666121,5002.0
TV-405606561A-405606562A10428601N,1,3101794659,TV Closed,PONUMBER,13808682631,5129.0
TV-405611423A-405611424A13883621N,1,3101810140,TV Closed,PONUMBER,13808677017,5086.0
TV-405619248A-405619249A9439253N,1,3101839012,TV Closed,PONUMBER,13808666121,5002.0
TV-405622061A-405622062A18007451N,1,3101844315,TV Closed,PONUMBER,13808671622,5042.0
TV-405623288A-405623289A8847212N,1,3101849455,TV Closed,PONUMBER,13808703959,5606.0
TV-405623288A-405623289A3371236N,1,3101849457,TV Closed,PONUMBER,13808703959,5606.0
TV-405625874A-405625875A11651801N,1,3101859467,TV Closed,PONUMBER,13808726906,5747.0
TV-405635553A-405635560A11348831N,1,3101880530,TV Closed,PONUMBER,13808745660,5880.0
TV-405635553A-405635560A26607444N,1,3101887692,TV Closed,PONUMBER,13808745660,5880.0
TV-405201221A-405201228A10242181N,1,3101057103,TV Closed,PONUMBER,13808745363,5867.0
TV-405201221A-405201228A11348831N,1,3101057108,TV Closed,PONUMBER,13808745363,5867.0
TV-405201919A-405201971A11348831N,1,3101059002,TV Closed,PONUMBER,13808745364,5868.0
TV-405201919A-405201971A8848082N,1,3101059671,TV Closed,PONUMBER,13808745364,5868.0
TV-405201919A-405201971A14986921N,1,3101059673,TV Closed,PONUMBER,13808745364,5868.0
TV-405669177A-405669184A11348831N,1,3101954040,TV Closed,PONUMBER,13808745709,5881.0
TV-405657718A-405657730A8901882N,1,2893804034,TV Closed,PONUMBER,13808705933,5625.0
TV-405657718A-405657730A3024356N,1,3102414413,TV Closed,PONUMBER,13808705933,5625.0
TV-406093995A-406093996A25947464N,1,3102557197,TV Closed,PONUMBER,13808671539,5040.0
TV-405669177A-405669184A14986921N,1,3101954043,TV Closed,PONUMBER,13808745709,5881.0
TV-405669177A-405669184A9187632N,1,3101972895,TV Closed,PONUMBER,13808745709,5881.0
TV-406084457A-406084458A8848092N,1,3102531710,TV Closed,PONUMBER,13808668562,5020.0
TV-406084457A-406084458A9185612N,1,3102531716,TV Closed,PONUMBER,13808668562,5020.0
TV-406085601A-406085602A18859721N,1,3053915853,TV Closed,PONUMBER,13808683786,5138.0
TV-406064226A-406064228A14986921N,1,3102479013,TV Closed,PONUMBER,13808745943,5885.0
TV-406067235A-406067236A2386026N,1,3079472694,TV Closed,PONUMBER,13591495587,4964.0
TV-406064226A-406064228A11348831N,1,3102477739,TV Closed,PONUMBER,13808745943,5885.0
TV-406064226A-406064228A9441983N,1,3102479018,TV Closed,PONUMBER,13808745943,5885.0
TV-406075125A-406075126A8848432N,1,2224694445,TV Closed,PONUMBER,13808701591,5592.0
TV-405657255A-405657256A71315676N,1,3101929071,TV Closed,PONUMBER,13808698949,5575.0
TV-406499787A-406499788A8848082N,1,3027438916,TV Closed,PONUMBER,13659132238,5741.0
TV-406499907A-406499908A8848052N,1,3103293819,TV Closed,PONUMBER,13808685736,5152.0
TV-406487668A-406487669A9441983N,1,3103265435,TV Closed,PONUMBER,13808746270,5887.0
TV-406499399A-406499400A9185552N,1,3103292022,TV Closed,PONUMBER,13808673130,5059.0
TV-406499907A-406499908A10426381N,1,3103293821,TV Closed,PONUMBER,13808685736,5152.0
TV-406502271A-406502272A9442183N,1,3082694254,TV Closed,PONUMBER,13606509405,4953.0
TV-406503848A-406503849A71506996N,1,3074798537,TV Closed,PONUMBER,13808696697,5553.0
TV-406505064A-406505065A71795276N,1,2816594773,TV Closed,PONUMBER,13768967771,5469.0
TV-406503273A-406503720A19569381N,1,3103301729,TV Closed,PONUMBER,13808716628,5692.0
TV-406505596A-406505597A11654561N,1,3103310102,TV Closed,PONUMBER,13808722151,5726.0
TV-406505596A-406505597A19569211N,1,3103310105,TV Closed,PONUMBER,13808722151,5726.0
TV-406597839A-406597840A8901882N,1,2708790001,TV Closed,PONUMBER,13550218006,5566.0
TV-406597839A-406597840A8847692N,1,2854674104,TV Closed,PONUMBER,13550218006,5566.0
TV-406615676A-406615677A9187332N,1,3103443337,TV Closed,PONUMBER,13808709554,5651.0
TV-406615805A-406615806A13032471N,1,2834762651,TV Closed,PONUMBER,13808716684,5693.0
TV-406499787A-406499788A9187902N,1,3027438918,TV Closed,PONUMBER,13659132238,5741.0
TV-406607166A-406607167A9441983N,1,3103424542,TV Closed,PONUMBER,13808746397,5898.0
TV-406607523A-406607524A2232376N,1,3103430717,TV Closed,PONUMBER,13808687783,5284.0
TV-406499399A-406499400A25947464N,1,3103292024,TV Closed,PONUMBER,13808673130,5059.0
TV-406499907A-406499908A3350975N,1,3103293822,TV Closed,PONUMBER,13808685736,5152.0
TV-406507174A-406507175A19569211N,1,3103311241,TV Closed,PONUMBER,13808728663,5763.0
TV-406608512A-406608513A11650831N,1,3103427480,TV Closed,PONUMBER,13808716313,5690.0
TV-406602742A-406602743A25947684N,1,3103416230,TV Closed,PONUMBER,13808730667,5778.0
TV-406508252A-406508253A10429661N,1,3103313719,TV Closed,PONUMBER,13808710645,5655.0
TV-406646857A-406646860A13899281N,1,3094527674,TV Closed,PONUMBER,13808746411,5911.0
TV-406646929A-406646930A8847452N,1,37584892,TV Closed,PONUMBER,13808663312,4981.0
TV-406646929A-406646930A3350975N,1,3103502582,TV Closed,PONUMBER,13808663312,4981.0
TV-406647042A-406647043A19569211N,1,3103501964,TV Closed,PONUMBER,13808675416,5074.0
TV-406647102A-406647103A2232376N,1,3103502755,TV Closed,PONUMBER,13808690100,5461.0
TV-406647353A-406647354A25946604N,1,2866263263,TV Closed,PONUMBER,13719341950,5047.0
TV-406674059A-406674060A10242181N,1,3103561542,TV Closed,PONUMBER,13808746419,5913.0
TV-406673664A-406673665A10242181N,1,3103561896,TV Closed,PONUMBER,13808660231,4968.0
TV-406673992A-406673993A12367231N,1,3096372027,TV Closed,PONUMBER,13808705471,5622.0
TV-406674032A-406674033A8848082N,1,2962400010,TV Closed,PONUMBER,13808670579,5032.0
TV-406674059A-406674060A3371286N,1,3103563155,TV Closed,PONUMBER,13808746419,5913.0
TV-406674059A-406674060A14986921N,1,3103563157,TV Closed,PONUMBER,13808746419,5913.0
TV-406674059A-406674060A26607434N,1,3103563165,TV Closed,PONUMBER,13808746419,5913.0
TV-406628054A-406628055A26590334N,1,3036660610,TV Closed,PONUMBER,13690500922,4967.0
TV-406640555A-406640556A8848082N,1,2966985446,TV Closed,PONUMBER,13645181788,5470.0
TV-406640891A-406640892A14942N,1,3103487020,TV Closed,PONUMBER,13808746402,5902.0
TV-406640891A-406640892A14986921N,1,3103487022,TV Closed,PONUMBER,13808746402,5902.0
TV-406640891A-406640892A9439433N,1,3103487026,TV Closed,PONUMBER,13808746402,5902.0
TV-406641044A-406641045A9439383N,1,3103490784,TV Closed,PONUMBER,13808663998,4988.0
TV-406641060A-406641061A2232376N,1,3103487921,TV Closed,PONUMBER,13808688185,5315.0
TV-406641368A-406641369A14986921N,1,3103490734,TV Closed,PONUMBER,13808746403,5903.0
TV-406641368A-406641369A9441983N,1,3103490739,TV Closed,PONUMBER,13808746403,5903.0
TV-406663321A-406663322A3210846P,1,3053916155,TV Closed,PONUMBER,13808684749,5145.0
TV-406663321A-406663322A10242181P,1,2848617094,TV Closed,PONUMBER,13808684749,5145.0
TV-406663321A-406663322A71506996P,1,2938066288,TV Closed,PONUMBER,13808684749,5145.0
TV-406663321A-406663322A12738041P,1,2938066291,TV Closed,PONUMBER,13808684749,5145.0
TV-406663321A-406663322A3371136P,1,3081035840,TV Closed,PONUMBER,13808684749,5145.0
TV-406646932A-406646933A40057212P,1,2658859518,TV Closed,PONUMBER,13606591518,5480.0
TV-406646932A-406646933A10242181P,1,2723325475,TV Closed,PONUMBER,13606591518,5480.0
TV-406067235A-406067236A2386276P,1,3079472700,TV Closed,PONUMBER,13591495587,4964.0
TV-403428279A-403428280A10242181P,1,2306029748,TV Closed,PONUMBER,13808675713,5077.0
TV-403428279A-403428280A40057212P,1,2551256934,TV Closed,PONUMBER,13808675713,5077.0
TV-403428279A-403428280A8847782P,1,2983525711,TV Closed,PONUMBER,13808675713,5077.0
TV-403428279A-403428280A19569211P,1,2983525712,TV Closed,PONUMBER,13808675713,5077.0
TV-403428279A-403428280A71196376P,1,2983525714,TV Closed,PONUMBER,13808675713,5077.0
TV-406639510A-406639511A10242181P,1,149458716,TV Closed,PONUMBER,13808688171,5311.0
TV-406663321A-406663322A18007451P,1,2847225083,TV Closed,PONUMBER,13808684749,5145.0
TV-406651505A-406651506A2225965P,1,3065485620,TV Closed,PONUMBER,13808692619,5497.0
TV-406651505A-406651506A10426121P,1,2828036041,TV Closed,PONUMBER,13808692619,5497.0
TV-406651505A-406651506A10242181P,1,2870347330,TV Closed,PONUMBER,13808692619,5497.0
TV-406651505A-406651506A71795276P,1,3056455022,TV Closed,PONUMBER,13808692619,5497.0
TV-406612606A-406612607A10242181P,1,128423994,TV Closed,PONUMBER,13808680336,5107.0
TV-406612606A-406612607A13032491P,1,2483073763,TV Closed,PONUMBER,13808680336,5107.0
TV-406612606A-406612607A8901882P,1,2483073765,TV Closed,PONUMBER,13808680336,5107.0
TV-406612606A-406612607A2225965P,1,2857892764,TV Closed,PONUMBER,13808680336,5107.0
TV-406647719A-406647720A10242181P,1,2803041618,TV Closed,PONUMBER,13808686202,5170.0
TV-406647719A-406647720A71315676P,1,2943139017,TV Closed,PONUMBER,13808686202,5170.0
TV-406647719A-406647720A8848052P,1,2964870664,TV Closed,PONUMBER,13808686202,5170.0
TV-406606577A-406606578A8848062P,1,125733966,TV Closed,PONUMBER,13808689328,5404.0
TV-406606577A-406606578A9007412P,1,126114082,TV Closed,PONUMBER,13808689328,5404.0
TV-406606577A-406606578A8901882P,1,129315908,TV Closed,PONUMBER,13808689328,5404.0
TV-406606577A-406606578A2225965P,1,2910887719,TV Closed,PONUMBER,13808689328,5404.0
TV-406277016A-406277388A10242181P,1,2060849820,TV Closed,PONUMBER,13808685089,5149.0
TV-406277016A-406277388A9007412P,1,125216898,TV Closed,PONUMBER,13808685089,5149.0
TV-406277016A-406277388A10242181P,1,128737247,TV Closed,PONUMBER,13808685089,5149.0
TV-406277016A-406277388A8901882P,1,129358358,TV Closed,PONUMBER,13808685089,5149.0
TV-406277016A-406277388A18007451P,1,2547906807,TV Closed,PONUMBER,13808685089,5149.0
TV-406277016A-406277388A2225965P,1,2857889139,TV Closed,PONUMBER,13808685089,5149.0
TV-404585981A-404585982A10242181P,1,128736198,TV Closed,PONUMBER,13808672532,5053.0
TV-404585981A-404585982A8848062P,1,3052021553,TV Closed,PONUMBER,13808672532,5053.0
TV-404585981A-404585982A8848722P,1,3052021555,TV Closed,PONUMBER,13808672532,5053.0
TV-404585981A-404585982A71245896P,1,3052021557,TV Closed,PONUMBER,13808672532,5053.0
TV-404585981A-404585982A9185592P,1,3052021564,TV Closed,PONUMBER,13808672532,5053.0
TV-404585981A-404585982A9188422P,1,3052021566,TV Closed,PONUMBER,13808672532,5053.0
TV-406650408A-406650409A8848062P,1,125488326,TV Closed,PONUMBER,13808686044,5160.0
TV-406634639A-406634640A40057212P,1,2600495125,TV Closed,PONUMBER,13808697221,5557.0
TV-406634639A-406634640A71795306P,1,2690246630,TV Closed,PONUMBER,13808697221,5557.0
TV-406652366A-406652367A10242181N,1,2728606423,TV Closed,PONUMBER,13808699730,5581.0
TV-406652366A-406652367A10242181N,1,2728606423,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406666153A-406666154A8847812P,1,2447725658,TV Closed,PONUMBER,13808693787,5522.0
TV-406666153A-406666154A10242181P,1,2452459552,TV Closed,PONUMBER,13808693787,5522.0
TV-406666153A-406666154A10242181P,1,2452459556,TV Closed,PONUMBER,13808693787,5522.0
TV-406655091A-406655092A2232376N,1,3086891356,TV Closed,PONUMBER,13659135567,5770.0
TV-406655091A-406655092A2232376N,1,3086891356,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406645568A-406645569A10242181N,1,3040606021,TV Closed,PONUMBER,13659134055,5749.0
TV-406645568A-406645569A10242181N,1,3040606021,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406646733A-406646734A8848052N,1,63467648,TV Closed,PONUMBER,13795973122,5102.0
TV-406646733A-406646734A8848052N,1,63467648,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406654129A-406654130A71315676N,1,2542408290,TV Closed,PONUMBER,13808679501,5099.0
TV-406654129A-406654130A71315676N,1,2542408290,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406658342A-406658343A14986921N,1,3097609814,TV Closed,PONUMBER,13750382507,5816.0
TV-406658342A-406658343A14986921N,1,3097609814,TV Closed,COMMENTS,Ceased Txn - TV-403056145A-403056401A12468421N-1-3097609816,Cessation Txn
TV-406658342A-406658343A14986921N,1,3097609814,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406658342A-406658343A26607424N,1,3097609822,TV Closed,PONUMBER,13750382507,5816.0
TV-406658342A-406658343A26607424N,1,3097609822,TV Closed,COMMENTS,Ceased Txn - TV-403056145A-403056401A11348831N-1-3097608875,Cessation Txn
TV-406658342A-406658343A26607424N,1,3097609822,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406671902A-406671903A4436345N,1,3089550623,TV Closed,PONUMBER,13790901001,5790.0
TV-406671902A-406671903A4436345N,1,3089550623,TV Closed,COMMENTS,Ceased Txn - TV-398011211A-398011321A10242181N-1-3089545973,Cessation Txn
TV-406671902A-406671903A4436345N,1,3089550623,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406660173A-406660174A9188172N,1,3069389243,TV Closed,PONUMBER,13808726473,5743.0
TV-406660173A-406660174A9188172N,1,3069389243,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406656222A-406656224A10242181N,1,99962076,TV Closed,PONUMBER,13808689820,5441.0
TV-406656222A-406656224A10242181N,1,99962076,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406658342A-406658343A9441983N,1,3097609819,TV Closed,PONUMBER,13750382507,5816.0
TV-406658342A-406658343A9441983N,1,3097609819,TV Closed,COMMENTS,Ceased Txn - TV-403056145A-403056401A12468421N-1-3097609816,Cessation Txn
TV-406658342A-406658343A9441983N,1,3097609819,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406655764A-406655765A10242181N,1,2783857100,TV Closed,PONUMBER,13808713889,5676.0
TV-406655764A-406655765A10242181N,1,2783857100,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406638555A-406638556A71448356P,1,2744350768,TV Closed,PONUMBER,13808689796,5439.0
TV-406638555A-406638556A8901882P,1,128581699,TV Closed,PONUMBER,13808689796,5439.0
TV-406638555A-406638556A8848062P,1,2123683823,TV Closed,PONUMBER,13808689796,5439.0
TV-406638555A-406638556A71315676P,1,2683405675,TV Closed,PONUMBER,13808689796,5439.0
TV-406638555A-406638556A10426381P,1,2902852608,TV Closed,PONUMBER,13808689796,5439.0
TV-406657770A-406657771A10242181P,1,2959953941,TV Closed,PONUMBER,13808686470,5190.0
TV-406657770A-406657771A8848062P,1,3074088123,TV Closed,PONUMBER,13808686470,5190.0
TV-406657770A-406657771A8848722P,1,3074088125,TV Closed,PONUMBER,13808686470,5190.0
TV-406657770A-406657771A18007451P,1,3074088127,TV Closed,PONUMBER,13808686470,5190.0
TV-406657770A-406657771A9185592P,1,3074088129,TV Closed,PONUMBER,13808686470,5190.0
TV-406613307A-406613308A10242181P,1,132446050,TV Closed,PONUMBER,13808679527,5100.0
TV-406613307A-406613308A10242181P,1,2955371089,TV Closed,PONUMBER,13808679527,5100.0
TV-406613307A-406613308A8848522P,1,3013254687,TV Closed,PONUMBER,13808679527,5100.0
TV-406613307A-406613308A71795276P,1,3013254689,TV Closed,PONUMBER,13808679527,5100.0
TV-406613307A-406613308A2557675P,1,3013254693,TV Closed,PONUMBER,13808679527,5100.0
TV-406663002A-406663003A8847682N,1,2941577402,TV Closed,PONUMBER,13808703040,5600.0
TV-406641079A-406641080A19569381N,1,3103487207,TV Closed,PONUMBER,13808700159,5584.0
TV-406641368A-406641369A19569381N,1,3103490737,TV Closed,PONUMBER,13808746403,5903.0
TV-406641461A-406641462A8803392N,1,3103488784,TV Closed,PONUMBER,13808670554,5031.0
TV-406663002A-406663003A71795236N,1,2941577404,TV Closed,PONUMBER,13808703040,5600.0
TV-406663321A-406663322A25946604N,1,2847225081,TV Closed,PONUMBER,13808684749,5145.0
TV-406663321A-406663322A71506996N,1,2938066288,TV Closed,PONUMBER,13808684749,5145.0
TV-406663321A-406663322A12738041N,1,2938066291,TV Closed,PONUMBER,13808684749,5145.0
TV-406663658A-406663659A8848522N,1,2978367434,TV Closed,PONUMBER,13808694124,5528.0
TV-406528343A-406528344A13013791N,1,3097387054,TV Closed,PONUMBER,13764795321,5666.0
TV-406641551A-406641552A14942N,1,3103489100,TV Closed,PONUMBER,13808672180,5049.0
TV-406529500A-406529501A8848082N,1,3050152541,TV Closed,PONUMBER,13659135269,5764.0
TV-406665111A-406665112A9187882N,1,2991831607,TV Closed,PONUMBER,13808674588,5066.0
TV-406665111A-406665112A19569211N,1,3103545437,TV Closed,PONUMBER,13808674588,5066.0
TV-406665255A-406665256A8848722N,1,3032993683,TV Closed,PONUMBER,13808686167,5168.0
TV-406656840A-406656841A2232376N,1,3103526762,TV Closed,PONUMBER,13808687009,5229.0
TV-406507311A-406507312A9441983N,1,2843281573,TV Closed,PONUMBER,13808717341,5697.0
TV-406507311A-406507312A9441983N,1,2843281573,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406505720A-406505721A40057212N,1,2985621923,TV Closed,PONUMBER,13808684153,5139.0
TV-406505720A-406505721A40057212N,1,2985621923,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406505734A-406505735A10242181N,1,153597745,TV Closed,PONUMBER,13808697226,5558.0
TV-406505734A-406505735A10242181N,1,153597745,TV Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406656895A-406656896A8848722N,1,3061254316,TV Closed,PONUMBER,13808663728,4984.0
TV-406656895A-406656896A9188422N,1,3061254340,TV Closed,PONUMBER,13808663728,4984.0
TV-406662677A-406662678A13899281N,1,3102107671,TV Closed,PONUMBER,13808659404,4959.0
TV-406657622A-406657623A8847782N,1,2951309258,TV Closed,PONUMBER,13808694102,5526.0
TV-406663587A-406663588A14942N,1,65839687,TV Closed,PONUMBER,13808693963,5525.0
TV-406663587A-406663588A14942N,1,3103542004,TV Closed,PONUMBER,13808693963,5525.0
TV-406663658A-406663659A8848522N,1,3103543089,TV Closed,PONUMBER,13808694124,5528.0
TV-406657969A-406657970A25946604N,1,3027377524,TV Closed,PONUMBER,13808690101,5462.0
TV-406658800A-406658810A9188422N,1,3103532042,TV Closed,PONUMBER,13808704743,5613.0
TV-406659581A-406659582A2232376N,1,3103532747,TV Closed,PONUMBER,13808686508,5194.0
TV-406659930A-406659931A2232376N,1,3103533647,TV Closed,PONUMBER,13808692190,5489.0
TV-406663321A-406663322A9442183N,1,2802462756,TV Closed,PONUMBER,13808684749,5145.0
TV-406663002A-406663003A11654611N,1,3103540458,TV Closed,PONUMBER,13808703040,5600.0
TV-406663002A-406663003A13899281N,1,2792507866,TV Closed,PONUMBER,13808703040,5600.0
TV-406663054A-406663055A9439253N,1,3103540124,TV Closed,PONUMBER,13808704711,5612.0
TV-406663321A-406663322A18007451N,1,2847225083,TV Closed,PONUMBER,13808684749,5145.0
TV-406642286A-406642287A2232376N,1,3103491428,TV Closed,PONUMBER,13808688231,5320.0
TV-406642503A-406642504A2232376N,1,3103491235,TV Closed,PONUMBER,13808689954,5452.0
TV-406663587A-406663588A19569381N,1,3103542005,TV Closed,PONUMBER,13808693963,5525.0
TV-406685148A-406685149A71315676N,1,3087067091,TV Closed,PONUMBER,13653059110,5779.0
TV-406613580A-406613581A2232376N,1,3103439329,TV Closed,PONUMBER,13808687265,5250.0
